DEPTH,CASEOD,MATRXDEN,ABHV,DCAL,DPOR,GR,NPOR,RHOB,RHOC,SCAL
264,4.5,2.71,111.5556,7.5159,6.5193,76.133,13.7098,2.5985,0.0305,6.8698
263.5,4.5,2.71,111.6412,7.5158,6.8469,98.8096,14.0684,2.5929,0.0246,6.8718
263,4.5,2.71,111.7268,7.5156,7.6581,120.6736,14.7204,2.579,0.0292,6.8703
262.5,4.5,2.71,111.8123,7.5139,9.0001,132.4837,15.0282,2.5561,0.0261,6.8708
262,4.5,2.71,111.8979,7.5131,10.5152,138.7056,15.0558,2.5302,0.0161,6.8711
261.5,4.5,2.71,111.9834,7.5138,11.5814,140.7722,15.4559,2.512,0.0066,6.8689
261,4.5,2.71,112.069,7.514,11.7488,134.5266,15.9587,2.5091,0.0057,6.869
260.5,4.5,2.71,112.1545,7.5142,11.0396,125.0433,15.3437,2.5212,0.0106,6.869
260,4.5,2.71,112.24,7.5145,10.0469,120.1997,13.9672,2.5382,0.0151,6.8682
259.5,4.5,2.71,112.3255,7.5144,9.3515,126.1766,13.404,2.5501,0.0179,6.8679
259,4.5,2.71,112.4111,7.5138,8.8082,147.3949,13.3913,2.5594,0.0187,6.8693
258.5,4.5,2.71,112.4966,7.5138,7.9842,165.9858,12.9716,2.5735,0.0329,6.87
258,4.5,2.71,112.5822,7.5145,7.1816,151.0869,11.7259,2.5872,0.0493,6.8689
257.5,4.5,2.71,112.6677,7.5149,6.9762,117.8927,10.5363,2.5907,0.0407,6.869
257,4.5,2.71,112.7533,7.5148,7.1296,97.5185,10.8304,2.5881,0.0316,6.872
256.5,4.5,2.71,112.839,7.5148,7.0878,92.0644,11.9353,2.5888,0.0408,6.8736
256,4.5,2.71,112.9246,7.5149,6.6888,92.4917,12.3589,2.5956,0.0426,6.8724
255.5,4.5,2.71,113.0102,7.5145,6.082,98.1592,13.0431,2.606,0.0472,6.8719
255,4.5,2.71,113.0959,7.514,6.1452,114.5889,15.2386,2.6049,0.0593,6.8774
254.5,4.5,2.71,113.1818,7.5149,7.9201,146.8407,18.3962,2.5746,0.0587,6.8852
254,4.5,2.71,113.2678,7.5164,10.8836,167.8755,20.8555,2.5239,0.0496,6.8908
253.5,4.5,2.71,113.354,7.5173,13.3087,147.9271,20.8952,2.4824,0.0376,6.8979
253,4.5,2.71,113.4402,7.5168,14.0324,110.3475,19.2068,2.47,0.0253,6.9011
252.5,4.5,2.71,113.5263,7.5154,12.9402,79.3154,17.7976,2.4887,0.0238,6.8971
252,4.5,2.71,113.6122,7.5141,10.8402,55.2368,16.9771,2.5246,0.0353,6.8859
251.5,4.5,2.71,113.6978,7.5139,9.0454,37.0074,16.0472,2.5553,0.042,6.8735
251,4.5,2.71,113.7833,7.5129,8.1421,26.9677,15.3465,2.5708,0.0338,6.866
250.5,4.5,2.71,113.8687,7.5111,7.6214,23.9828,15.0936,2.5797,0.0176,6.8636
250,4.5,2.71,113.9541,7.5098,7.0083,23.0519,15.0574,2.5902,0.012,6.8666
249.5,4.5,2.71,114.0395,7.5094,6.3653,20.278,14.9737,2.6012,0.0121,6.8694
249,4.5,2.71,114.125,7.5097,5.7765,18.7927,14.846,2.6112,0.007,6.8715
248.5,4.5,2.71,114.2105,7.5086,5.3155,20.6589,14.7342,2.6191,0.0084,6.8706
248,4.5,2.71,114.2958,7.5053,5.2278,25.6129,14.0288,2.6206,0.0097,6.8685
247.5,4.5,2.71,114.3811,7.5027,5.508,31.8552,12.1558,2.6158,0.0085,6.8683
247,4.5,2.71,114.4664,7.5015,5.7703,33.1852,9.8991,2.6113,0.0077,6.8667
246.5,4.5,2.71,114.5516,7.5015,5.6539,29.8148,8.4615,2.6133,0.0045,6.865
246,4.5,2.71,114.6368,7.5027,5.0535,26.7139,8.1897,2.6236,0.0112,6.8644
245.5,4.5,2.71,114.7221,7.5027,4.3137,24.4338,8.7606,2.6362,0.0273,6.8676
245,4.5,2.71,114.8076,7.5018,4.1015,23.0377,10.0484,2.6399,0.0427,6.8752
244.5,4.5,2.71,114.893,7.5013,4.5887,21.1076,11.7048,2.6315,0.0492,6.8759
244,4.5,2.71,114.9783,7.5021,5.0944,18.1506,12.1708,2.6229,0.0591,6.8689
243.5,4.5,2.71,115.0636,7.5028,5.0062,16.1806,10.6247,2.6244,0.0649,6.8658
243,4.5,2.71,115.1488,7.5029,4.2654,15.2545,8.0694,2.6371,0.0564,6.8658
242.5,4.5,2.71,115.2341,7.5023,3.2862,16.3158,6.6093,2.6538,0.0583,6.8664
242,4.5,2.71,115.3194,7.5044,3.1184,21.9239,8.0608,2.6567,0.0612,6.8691
241.5,4.5,2.71,115.4056,7.5353,4.4049,31.8766,11.8432,2.6347,0.0548,6.8819
241,4.5,2.71,115.4946,7.6508,6.7205,46.8186,16.3143,2.5951,0.0806,6.9107
240.5,4.5,2.71,115.585,7.7199,9.7053,64.3902,19.41,2.544,0.1389,6.9195
240,4.5,2.71,115.6732,7.6211,12.7368,73.0894,19.67,2.4922,0.1328,6.8996
239.5,4.5,2.71,115.7595,7.5415,13.768,67.8777,17.2931,2.4746,0.0659,6.8834
239,4.5,2.71,115.8454,7.5226,11.6443,52.0539,13.814,2.5109,0.038,6.8747
238.5,4.5,2.71,115.931,7.519,8.5273,36.7545,11.3413,2.5642,0.0426,6.8711
238,4.5,2.71,116.0166,7.518,6.943,30.2762,10.2293,2.5913,0.0312,6.87
237.5,4.5,2.71,116.1022,7.5168,6.5911,27.105,8.5595,2.5973,0.0129,6.8689
237,4.5,2.71,116.1877,7.5141,6.0049,24.6082,6.5019,2.6073,0.0114,6.8673
236.5,4.5,2.71,116.2731,7.5101,5.0697,26.2632,6.4423,2.6233,0.032,6.8651
236,4.5,2.71,116.3584,7.5068,4.9356,33.5041,7.7069,2.6256,0.0493,6.8624
235.5,4.5,2.71,116.4435,7.5046,6.3063,48.5047,8.4564,2.6022,0.0351,6.8604
235,4.5,2.71,116.5287,7.5039,8.8189,90.5584,9.5756,2.5592,0.0096,6.8598
234.5,4.5,2.71,116.6138,7.5041,12.523,209.6234,13.617,2.4959,0.0156,6.8576
234,4.5,2.71,116.6988,7.5031,18.2165,406.1452,19.3778,2.3985,0.0504,6.8527
233.5,4.5,2.71,116.7837,7.5017,24.9195,531.7641,22.8435,2.2839,0.0592,6.8488
233,4.5,2.71,116.8686,7.5011,29.172,479.9612,23.6112,2.2112,0.0228,6.8511
232.5,4.5,2.71,116.9538,7.5022,28.2666,341.8038,22.8577,2.2266,-0.0187,6.8621
232,4.5,2.71,117.0393,7.5025,22.9478,217.9067,21.3217,2.3176,-0.0159,6.8794
231.5,4.5,2.71,117.1251,7.5019,16.5825,138.9078,20.0767,2.4264,0.0241,6.8945
231,4.5,2.71,117.2111,7.5023,11.8957,99.8728,19.3273,2.5066,0.0521,6.8984
230.5,4.5,2.71,117.2968,7.5025,9.0419,76.1487,17.7377,2.5554,0.0599,6.8912
230,4.5,2.71,117.3824,7.5025,7.0579,55.3876,14.4842,2.5893,0.0604,6.8794
229.5,4.5,2.71,117.4677,7.5021,5.6025,42.2169,10.5384,2.6142,0.0491,6.873
229,4.5,2.71,117.5531,7.5013,4.6395,36.9588,6.3464,2.6307,0.0258,6.87
228.5,4.5,2.71,117.6383,7.5019,3.7959,32.4214,2.206,2.6451,0.0087,6.8675
228,4.5,2.71,117.7236,7.5025,2.8281,30.4036,0.2634,2.6616,0.0114,6.8679
227.5,4.5,2.71,117.8089,7.5008,2.0059,33.1299,0.8457,2.6757,0.0237,6.8696
227,4.5,2.71,117.8942,7.5004,1.613,35.3334,1.8133,2.6824,0.0398,6.8688
226.5,4.5,2.71,117.9794,7.5014,1.5688,36.625,1.9435,2.6832,0.0496,6.8669
226,4.5,2.71,118.0647,7.5009,1.5514,39.8225,2.0096,2.6835,0.045,6.8674
225.5,4.5,2.71,118.1499,7.5001,1.4379,44.9435,2.4249,2.6854,0.037,6.868
225,4.5,2.71,118.2352,7.4998,1.4475,49.7847,3.1338,2.6852,0.0275,6.8681
224.5,4.5,2.71,118.3205,7.5001,1.654,51.3398,5.0204,2.6817,0.0248,6.8704
224,4.5,2.71,118.4059,7.5003,2.1129,50.0463,7.0673,2.6739,0.0331,6.8738
223.5,4.5,2.71,118.4913,7.5008,3.0772,46.0825,7.9952,2.6574,0.0336,6.8752
223,4.5,2.71,118.5767,7.5016,4.1402,40.3204,8.1647,2.6392,0.0244,6.8754
222.5,4.5,2.71,118.6621,7.5016,4.3956,33.9513,8.218,2.6348,0.0294,6.8751
222,4.5,2.71,118.7475,7.5018,3.9588,28.1146,8.2598,2.6423,0.0465,6.8743
221.5,4.5,2.71,118.833,7.5026,3.7783,25.3253,7.7708,2.6454,0.0467,6.8748
221,4.5,2.71,118.9184,7.5028,3.8833,22.8918,6.2735,2.6436,0.0264,6.8727
220.5,4.5,2.71,119.0037,7.5034,3.4587,19.4747,4.573,2.6509,0.0143,6.8695
220,4.5,2.71,119.0891,7.5043,2.8293,17.5234,4.8426,2.6616,0.0206,6.8702
219.5,4.5,2.71,119.1745,7.5029,3.4523,17.454,7.9509,2.651,0.0292,6.8751
219,4.5,2.71,119.26,7.501,5.6304,17.6868,11.4888,2.6137,0.0329,6.8791
218.5,4.5,2.71,119.3455,7.5009,8.0977,18.3978,13.1983,2.5715,0.0332,6.8781
218,4.5,2.71,119.4309,7.5012,9.812,19.0389,13.5699,2.5422,0.0341,6.8751
217.5,4.5,2.71,119.5164,7.5019,10.7447,17.91,14.0754,2.5263,0.0235,6.8756
217,4.5,2.71,119.6017,7.503,11.3137,17.362,15.758,2.5165,0.0145,6.8717
216.5,4.5,2.71,119.6868,7.5014,12.2605,18.8637,17.9037,2.5003,0.0333,6.859
216,4.5,2.71,119.7716,7.4876,14.3651,20.4975,19.3441,2.4644,0.076,6.8569
215.5,4.5,2.71,119.8559,7.4581,17.3665,20.6947,19.9624,2.413,0.096,6.8578
215,4.5,2.71,119.9397,7.4371,19.642,22.6322,19.8717,2.3741,0.0663,6.8577
214.5,4.5,2.71,120.0239,7.433,19.6694,35.4946,19.4461,2.3737,0.0352,6.875
214,4.5,2.71,120.1085,7.4343,17.8449,57.0636,18.8289,2.4049,0.0316,6.8975
213.5,4.5,2.71,120.1932,7.4346,15.5929,70.4809,17.5059,2.4434,0.0314,6.9034
213,4.5,2.71,120.2778,7.4339,13.1683,66.4767,15.0955,2.4848,0.0257,6.8941
212.5,4.5,2.71,120.3621,7.4337,10.1636,49.5616,11.47,2.5362,0.026,6.8821
212,4.5,2.71,120.4463,7.434,7.0177,32.6892,7.7011,2.59,0.0252,6.8776
211.5,4.5,2.71,120.5304,7.4337,4.4664,24.6696,4.8922,2.6336,0.0203,6.8763
211,4.5,2.71,120.6146,7.4335,2.7675,25.487,4.0153,2.6627,0.0189,6.8766
210.5,4.5,2.71,120.6989,7.4335,2.5209,36.6913,7.3347,2.6669,0.0287,6.8827
210,4.5,2.71,120.7834,7.4331,4.8053,58.5636,13.7051,2.6278,0.0449,6.8921
209.5,4.5,2.71,120.8679,7.433,9.449,92.6859,18.8576,2.5484,0.0554,6.8924
209,4.5,2.71,120.9522,7.4337,14.9873,169.6778,21.6761,2.4537,0.055,6.8828
208.5,4.5,2.71,121.0363,7.4334,20.6223,330.3417,23.4608,2.3574,0.0518,6.8715
208,4.5,2.71,121.1202,7.432,26.1588,515.9633,24.3626,2.2627,0.043,6.8646
207.5,4.5,2.71,121.204,7.4318,30.5201,578.6055,24.2006,2.1881,0.0257,6.8623
207,4.5,2.71,121.2879,7.4312,32.1011,473.7318,23.7347,2.1611,0.0077,6.8633
206.5,4.5,2.71,121.3718,7.4312,30.1489,312.2876,23.4038,2.1945,-0.0051,6.8666
206,4.5,2.71,121.4559,7.4325,25.4171,194.9785,22.8402,2.2754,0.0031,6.8721
205.5,4.5,2.71,121.5402,7.434,20.0489,137.8085,22.1843,2.3672,0.023,6.88
205,4.5,2.71,121.6245,7.4341,16.1036,114.5724,22.0438,2.4346,0.0285,6.8869
204.5,4.5,2.71,121.709,7.4338,13.8959,106.8001,21.7684,2.4724,0.0322,6.8922
204,4.5,2.71,121.7936,7.4341,12.6089,103.31,20.7559,2.4944,0.044,6.8966
203.5,4.5,2.71,121.8783,7.4344,11.7119,102.4045,19.727,2.5097,0.0478,6.8996
203,4.5,2.71,121.9629,7.4339,10.782,93.0649,18.5711,2.5256,0.034,6.896
202.5,4.5,2.71,122.0472,7.4325,9.2588,68.2432,16.5919,2.5517,0.0113,6.8826
202,4.5,2.71,122.1312,7.4321,7.2843,45.7934,14.1344,2.5854,0.0009,6.8698
201.5,4.5,2.71,122.2152,7.4333,5.6749,38.2827,12.8235,2.613,0.0085,6.8681
201,4.5,2.71,122.2993,7.4345,4.8746,42.7641,13.4707,2.6266,0.0312,6.8729
200.5,4.5,2.71,122.3835,7.4349,5.0366,52.0005,14.6765,2.6239,0.0562,6.8762
200,4.5,2.71,122.4676,7.4345,6.2686,62.9027,15.1851,2.6028,0.0539,6.8742
199.5,4.5,2.71,122.5517,7.4336,7.9589,68.8816,15.1434,2.5739,0.0342,6.8702
199,4.5,2.71,122.6357,7.4327,9.0921,68.8191,15.0738,2.5545,0.0172,6.868
198.5,4.5,2.71,122.7197,7.4326,9.1906,68.2817,15.5355,2.5528,0.0228,6.8684
198,4.5,2.71,122.8037,7.4329,8.6145,67.4471,16.2202,2.5627,0.0459,6.8705
197.5,4.5,2.71,122.8878,7.432,8.013,64.5986,16.4506,2.573,0.0459,6.8731
197,4.5,2.71,122.9719,7.4322,7.4059,60.9188,16.108,2.5834,0.0269,6.8739
196.5,4.5,2.71,123.056,7.4333,6.3677,60.0939,15.0438,2.6011,0.0265,6.8726
196,4.5,2.71,123.14,7.4327,5.0337,58.7765,14.0311,2.6239,0.0388,6.8713
195.5,4.5,2.71,123.2241,7.4315,4.0984,54.1123,13.3514,2.6399,0.042,6.8705
195,4.5,2.71,123.3081,7.4315,3.8945,49.852,12.69,2.6434,0.0376,6.87
194.5,4.5,2.71,123.3921,7.4316,4.016,48.9323,12.178,2.6413,0.0372,6.871
194,4.5,2.71,123.4762,7.4328,4.0393,47.9214,11.5759,2.6409,0.0421,6.8726
193.5,4.5,2.71,123.5603,7.4344,3.868,43.3743,9.8838,2.6439,0.029,6.872
193,4.5,2.71,123.6444,7.4345,3.1825,36.2272,7.3509,2.6556,0.0133,6.8707
192.5,4.5,2.71,123.7284,7.434,2.0586,31.2979,5.5512,2.6748,0.0305,6.8705
192,4.5,2.71,123.8125,7.4343,1.5683,29.9749,4.779,2.6832,0.0408,6.8709
191.5,4.5,2.71,123.8966,7.4339,2.1268,30.1754,4.9371,2.6736,0.0304,6.8733
191,4.5,2.71,123.9808,7.4336,2.8994,31.3912,5.0246,2.6604,0.0348,6.8743
190.5,4.5,2.71,124.0649,7.4338,3.3381,33.7502,4.4271,2.6529,0.0346,6.8733
190,4.5,2.71,124.149,7.4338,3.306,35.0884,3.9374,2.6535,0.024,6.875
189.5,4.5,2.71,124.2332,7.4333,2.7385,32.817,4.2391,2.6632,0.0252,6.8765
189,4.5,2.71,124.3174,7.4334,2.3826,29.3136,5.5804,2.6693,0.037,6.8769
188.5,4.5,2.71,124.4016,7.4348,3.3494,31.0606,7.8123,2.6527,0.0428,6.8786
188,4.5,2.71,124.4859,7.4357,5.4782,35.891,10.5511,2.6163,0.0295,6.88
187.5,4.5,2.71,124.5701,7.4342,7.4849,37.5796,12.8751,2.582,0.017,6.8788
187,4.5,2.71,124.6543,7.4332,8.6261,35.934,13.9289,2.5625,0.0182,6.877
186.5,4.5,2.71,124.7385,7.4337,9.1986,33.3084,14.0673,2.5527,0.0287,6.8772
186,4.5,2.71,124.8228,7.435,9.7073,30.1452,13.6921,2.544,0.0208,6.8791
185.5,4.5,2.71,124.9071,7.4345,9.8526,26.9314,13.3507,2.5415,0.0007,6.8814
185,4.5,2.71,124.9913,7.4332,9.0653,25.3503,13.402,2.555,-0.0012,6.8813
184.5,4.5,2.71,125.0756,7.4326,7.8163,29.684,13.682,2.5763,0.0122,6.8812
184,4.5,2.71,125.16,7.4337,7.1549,39.3128,14.4588,2.5877,0.0237,6.8867
183.5,4.5,2.71,125.2446,7.4368,7.5323,48.165,16.4927,2.5812,0.0354,6.8954
183,4.5,2.71,125.3294,7.4396,8.57,53.1095,18.7885,2.5635,0.0355,6.9011
182.5,4.5,2.71,125.4143,7.4416,9.4181,56.4928,19.703,2.5489,0.0282,6.9042
182,4.5,2.71,125.4992,7.4436,9.4664,56.2754,18.9674,2.5481,0.0254,6.9033
181.5,4.5,2.71,125.584,7.445,8.895,49.8603,17.0943,2.5579,0.0278,6.897
181,4.5,2.71,125.6686,7.4451,8.3054,39.8248,14.5241,2.568,0.0325,6.8897
180.5,4.5,2.71,125.7532,7.4447,7.9264,31.296,12.3222,2.5745,0.0325,6.8862
180,4.5,2.71,125.8377,7.4435,7.7376,26.6786,12.1627,2.5777,0.031,6.885
179.5,4.5,2.71,125.9223,7.442,8.0247,23.8818,13.7328,2.5728,0.0379,6.8858
179,4.5,2.71,126.0068,7.4417,8.9638,21.1224,14.6735,2.5567,0.0367,6.8883
178.5,4.5,2.71,126.0914,7.4425,10.0326,18.8645,14.4151,2.5384,0.0123,6.8895
178,4.5,2.71,126.1762,7.4437,10.7475,17.6112,14.9914,2.5262,0.0032,6.8931
177.5,4.5,2.71,126.261,7.4438,11.5438,18.3409,16.5298,2.5126,0.0317,6.8983
177,4.5,2.71,126.3457,7.443,12.9673,20.6929,17.825,2.4883,0.0517,6.8955
176.5,4.5,2.71,126.4302,7.4424,14.8417,23.2389,18.9393,2.4562,0.0417,6.8852
176,4.5,2.71,126.5147,7.4426,16.6069,24.1029,19.8227,2.426,0.023,6.8835
175.5,4.5,2.71,126.5993,7.4432,17.5671,22.9919,19.8211,2.4096,0.0162,6.889
175,4.5,2.71,126.684,7.4425,17.2722,21.3059,19.088,2.4146,0.0216,6.8929
174.5,4.5,2.71,126.7686,7.4416,16.0612,19.9531,18.0561,2.4354,0.0296,6.8911
174,4.5,2.71,126.8531,7.4416,14.7635,18.6491,16.8907,2.4575,0.0259,6.8847
173.5,4.5,2.71,126.9376,7.4422,13.9769,16.5265,16.5613,2.471,0.0142,6.8827
173,4.5,2.71,127.0221,7.4427,13.7999,15.9014,16.7045,2.474,0.0093,6.8839
172.5,4.5,2.71,127.1065,7.4416,13.8003,16.9039,16.3127,2.474,0.0096,6.8823
172,4.5,2.71,127.1909,7.4416,13.5158,18.0769,16.085,2.4789,0.0199,6.8817
171.5,4.5,2.71,127.2754,7.4421,13.0597,19.2745,16.4558,2.4867,0.0302,6.8832
171,4.5,2.71,127.36,7.4425,12.6659,20.912,17.3158,2.4934,0.0313,6.8864
170.5,4.5,2.71,127.4447,7.4433,12.5386,21.8823,18.3457,2.4956,0.0346,6.8949
170,4.5,2.71,127.5296,7.4444,12.9501,22.354,18.7552,2.4886,0.0386,6.9
169.5,4.5,2.71,127.6143,7.4449,13.3671,22.4593,17.5856,2.4814,0.028,6.8949
169,4.5,2.71,127.6989,7.4438,12.7037,22.585,15.2412,2.4928,0.0057,6.8848
168.5,4.5,2.71,127.7832,7.4432,11.2255,26.9324,13.8429,2.518,-0.0043,6.8779
168,4.5,2.71,127.8677,7.4434,10.3461,35.8258,14.3707,2.5331,-0.011,6.881
167.5,4.5,2.71,127.9523,7.4438,10.1082,45.452,15.5371,2.5371,-0.0084,6.8885
167,4.5,2.71,128.0369,7.4436,9.3731,46.116,15.6266,2.5497,0.0057,6.8889
166.5,4.5,2.71,128.1215,7.4433,8.169,37.3067,14.713,2.5703,0.0197,6.8883
166,4.5,2.71,128.2062,7.4434,7.7582,30.8157,14.7382,2.5773,0.0356,6.8906
165.5,4.5,2.71,128.2908,7.444,8.7296,29.2725,14.9607,2.5607,0.0406,6.8905
165,4.5,2.71,128.3755,7.4444,10.1442,29.691,14.4426,2.5365,0.0329,6.8892
164.5,4.5,2.71,128.4601,7.4442,10.866,29.5771,14.6998,2.5242,0.0324,6.8871
164,4.5,2.71,128.5445,7.4434,11.0989,28.7213,15.5836,2.5202,0.0496,6.8813
163.5,4.5,2.71,128.6288,7.4417,11.6471,28.2464,16.1572,2.5108,0.0549,6.8772
163,4.5,2.71,128.7132,7.4405,12.2452,29.9338,16.2203,2.5006,0.0387,6.879
162.5,4.5,2.71,128.7977,7.4411,12.2097,31.9221,15.8489,2.5012,0.0207,6.8848
162,4.5,2.71,128.8823,7.4417,11.859,33.1104,15.9242,2.5072,0.02,6.89
161.5,4.5,2.71,128.9669,7.4416,11.8145,34.0723,16.3239,2.508,0.0146,6.8884
161,4.5,2.71,129.0514,7.4415,11.7456,31.7905,16.0955,2.5092,-0.0039,6.8877
160.5,4.5,2.71,129.1361,7.4409,11.3119,29.3077,15.5054,2.5166,0.0007,6.8929
160,4.5,2.71,129.2208,7.4403,11.2183,30.3804,15.5474,2.5182,0.0189,6.8967
159.5,4.5,2.71,129.3055,7.4404,11.8984,32.7701,15.8199,2.5065,0.0156,6.8964
159,4.5,2.71,129.3901,7.441,12.783,33.9839,16.4066,2.4914,-0.0065,6.8929
158.5,4.5,2.71,129.4746,7.4411,13.3117,35.3372,17.5941,2.4824,-0.0159,6.8857
158,4.5,2.71,129.559,7.4409,13.1744,34.0926,17.5839,2.4847,-0.0018,6.8803
157.5,4.5,2.71,129.6434,7.441,12.1551,30.0434,15.8669,2.5021,0.0137,6.8783
157,4.5,2.71,129.7277,7.4408,10.8062,30.104,14.1405,2.5252,0.025,6.8773
156.5,4.5,2.71,129.812,7.4408,10.318,32.2701,13.9114,2.5336,0.0283,6.878
156,4.5,2.71,129.8964,7.4409,10.8858,32.1203,15.0075,2.5239,0.0246,6.8805
155.5,4.5,2.71,129.9808,7.4403,11.4011,30.7176,15.6421,2.515,0.0323,6.8806
155,4.5,2.71,130.0653,7.4394,10.992,29.6882,15.1885,2.522,0.0381,6.885
154.5,4.5,2.71,130.1498,7.4397,9.7394,28.8076,14.2511,2.5435,0.0332,6.8893
154,4.5,2.71,130.2343,7.4405,8.5536,27.029,13.387,2.5637,0.0287,6.8867
153.5,4.5,2.71,130.3189,7.4404,8.415,27.4945,13.5126,2.5661,0.0226,6.8869
153,4.5,2.71,130.4035,7.4413,8.9353,35.7293,14.8295,2.5572,0.0094,6.8918
152.5,4.5,2.71,130.4882,7.4429,8.694,44.072,15.1378,2.5613,0.01,6.8943
152,4.5,2.71,130.5728,7.4433,7.292,39.4699,13.4096,2.5853,0.0228,6.8897
151.5,4.5,2.71,130.6574,7.4432,5.696,27.7328,11.4278,2.6126,0.0285,6.8857
151,4.5,2.71,130.7419,7.4425,4.7449,20.7443,10.5793,2.6289,0.0206,6.8851
150.5,4.5,2.71,130.8264,7.4416,4.3488,19.1039,10.663,2.6356,0.0107,6.8844
150,4.5,2.71,130.9109,7.4425,4.3111,22.5684,11.2013,2.6363,0.0126,6.8839
149.5,4.5,2.71,130.9955,7.4441,4.9372,30.3079,11.0876,2.6256,0.0136,6.886
149,4.5,2.71,131.08,7.443,5.9714,37.6675,10.6185,2.6079,0.007,6.886
148.5,4.5,2.71,131.1645,7.4426,6.3203,42.6311,10.0696,2.6019,0.0018,6.8836
148,4.5,2.71,131.2489,7.443,5.3829,43.5665,8.6304,2.618,-0.0027,6.8819
147.5,4.5,2.71,131.3334,7.4433,3.6454,39.2109,7.5892,2.6477,0.0022,6.8821
147,4.5,2.71,131.4179,7.4444,2.1137,35.3105,8.3847,2.6739,0.0113,6.8832
146.5,4.5,2.71,131.5025,7.4452,1.3846,34.2919,9.7523,2.6863,0.0175,6.8837
146,4.5,2.71,131.5871,7.4452,1.5018,34.1434,11.2264,2.6843,0.0226,6.8873
145.5,4.5,2.71,131.6719,7.4458,2.3508,37.4467,13.4418,2.6698,0.0243,6.8939
145,4.5,2.71,131.7569,7.448,3.6899,50.1079,16.2557,2.6469,0.0324,6.9074
144.5,4.5,2.71,131.8424,7.4515,5.4803,70.085,19.0151,2.6163,0.0418,6.922
144,4.5,2.71,131.928,7.4554,7.7826,86.498,20.714,2.5769,0.0295,6.9297
143.5,4.5,2.71,132.0138,7.4583,10.023,94.6585,21.1691,2.5386,0.0046,6.9324
143,4.5,2.71,132.0996,7.4608,11.234,97.9444,20.7223,2.5179,-0.0108,6.932
142.5,4.5,2.71,132.1855,7.4648,11.136,101.4163,20.419,2.5196,-0.0076,6.9306
142,4.5,2.71,132.2714,7.4686,10.4028,103.543,20.6899,2.5321,-0.0029,6.9298
141.5,4.5,2.71,132.3574,7.4696,9.6658,99.5709,20.7337,2.5447,0.0006,6.9308
141,4.5,2.71,132.4433,7.4694,9.0673,93.0992,20.5222,2.5549,0.0171,6.9313
140.5,4.5,2.71,132.5293,7.4698,8.9041,93.5815,20.6022,2.5577,0.0239,6.9311
140,4.5,2.71,132.6153,7.4697,9.4332,100.7253,20.958,2.5487,0.0112,6.9315
139.5,4.5,2.71,132.7012,7.4696,10.2412,106.6711,21.1213,2.5349,0.0069,6.9313
139,4.5,2.71,132.7872,7.4703,10.6967,108.4797,21.0225,2.5271,0.0149,6.9307
138.5,4.5,2.71,132.8732,7.4704,10.5911,105.556,21.0779,2.5289,0.0196,6.9318
138,4.5,2.71,132.9592,7.4696,10.1918,98.8411,21.2538,2.5357,0.0176,6.9341
137.5,4.5,2.71,133.0453,7.4694,10.0303,92.9922,21.6863,2.5385,0.0149,6.9347
137,4.5,2.71,133.1313,7.4694,10.4154,93.2582,22.0124,2.5319,0.0117,6.9342
136.5,4.5,2.71,133.2173,7.4688,10.8992,96.861,22.0401,2.5236,0.0046,6.9333
136,4.5,2.71,133.3031,7.4685,10.7374,96.6002,22.1743,2.5264,0.0037,6.9276
135.5,4.5,2.71,133.3888,7.4676,9.9613,89.9647,21.8575,2.5397,0.0121,6.9161
135,4.5,2.71,133.4741,7.4646,9.3638,80.9372,20.7992,2.5499,0.0196,6.9066
134.5,4.5,2.71,133.5594,7.4612,9.7768,73.5055,19.8784,2.5428,0.0296,6.9041
134,4.5,2.71,133.6446,7.4596,11.5618,65.8219,19.4546,2.5123,0.0322,6.9042
133.5,4.5,2.71,133.7299,7.46,13.969,61.1219,19.0698,2.4711,0.0178,6.9044
133,4.5,2.71,133.8151,7.4615,15.3912,61.6605,18.488,2.4468,-0.0019,6.9038
132.5,4.5,2.71,133.9004,7.4625,14.7479,59.8961,17.406,2.4578,-0.0114,6.9031
132,4.5,2.71,133.9856,7.4611,12.418,54.2484,15.4122,2.4977,-0.01,6.9023
131.5,4.5,2.71,134.0708,7.459,9.8807,52.5568,13.3812,2.541,-0.0059,6.9014
131,4.5,2.71,134.1559,7.4581,8.5126,55.6632,12.977,2.5644,-0.004,6.902
130.5,4.5,2.71,134.2411,7.4588,8.8911,62.4066,15.0845,2.558,-0.0034,6.9034
130,4.5,2.71,134.3263,7.459,10.8657,70.7144,18.0641,2.5242,0.0004,6.9042
129.5,4.5,2.71,134.4116,7.4593,13.7434,75.0157,20.1075,2.475,0.0063,6.9049
129,4.5,2.71,134.4968,7.4603,16.4813,74.0798,20.7497,2.4282,0.0058,6.9054
128.5,4.5,2.71,134.5821,7.4605,18.1123,71.4231,20.4557,2.4003,-0.0017,6.9075
128,4.5,2.71,134.6675,7.4611,18.3625,71.0744,20.2186,2.396,-0.0094,6.9087
127.5,4.5,2.71,134.7528,7.4623,17.7621,75.2506,20.63,2.4063,-0.008,6.9073
127,4.5,2.71,134.8382,7.4624,16.9351,80.6862,21.1206,2.4204,-0.0004,6.9067
126.5,4.5,2.71,134.9236,7.4619,15.857,89.5239,21.0543,2.4388,0.0077,6.9101
126,4.5,2.71,135.0091,7.4622,14.2854,100.4673,20.6716,2.4657,0.0141,6.9155
